# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2018-01-01;08:15;273,12;92,41;991,47;3,99;160,12;0,000883;0,005312;0,031927;2,6251
2018-01-01;08:30;273,18;92,41;991,39;3,91;160,21;0,001083;0,004135;0,031966;3,7641
2018-01-01;08:45;273,25;92,36;991,30;3,85;159,65;0,001227;0,003375;0,031991;4,8172
2018-01-01;09:00;273,34;92,28;991,21;3,80;158,41;0,001315;0,003031;0,032001;5,7390
2018-01-01;09:15;273,43;92,19;991,11;3,75;157,14;0,001403;0,002688;0,032011;6,5640
2018-01-01;09:30;273,52;92,10;991,02;3,70;155,84;0,001491;0,002344;0,032021;7,2833
2018-01-01;09:45;273,60;92,02;990,91;3,68;154,25;0,001675;0,002044;0,032020;7,8073
2018-01-01;10:00;273,68;91,96;990,79;3,69;152,41;0,001955;0,001788;0,032008;8,1169
2018-01-01;10:15;273,75;91,90;990,67;3,70;150,59;0,002235;0,001531;0,031996;8,2884
2018-01-01;10:30;273,83;91,84;990,55;3,72;148,77;0,002515;0,001275;0,031984;8,3234
2018-01-01;10:45;273,88;91,83;990,42;3,74;147,22;0,002730;0,001147;0,031965;8,0296
2018-01-01;11:00;273,92;91,89;990,31;3,76;145,94;0,002879;0,001149;0,031940;7,4227
2018-01-01;11:15;273,96;91,95;990,19;3,79;144,68;0,003028;0,001151;0,031916;6,7198
2018-01-01;11:30;273,99;92,00;990,07;3,82;143,43;0,003177;0,001153;0,031891;5,9433
2018-01-01;11:45;274,02;92,08;989,95;3,86;142,42;0,003679;0,001175;0,031867;5,0386
2018-01-01;12:00;274,03;92,17;989,84;3,91;141,63;0,004535;0,001218;0,031844;4,0525
2018-01-01;12:15;274,04;92,27;989,72;3,96;140,86;0,005391;0,001260;0,031820;3,0989
2018-01-01;12:30;274,05;92,36;989,61;4,01;140,11;0,006247;0,001303;0,031797;2,2079
2018-01-01;12:45;274,06;92,44;989,48;4,06;139,19;0,007224;0,001490;0,031776;1,3660
2018-01-01;13:00;274,07;92,49;989,35;4,10;138,10;0,008321;0,001822;0,031756;0,6497
2018-01-01;13:15;274,07;92,55;989,22;4,14;137,03;0,009419;0,002154;0,031736;0,1519
2018-01-01;13:30;274,08;92,60;989,08;4,19;135,99;0,010516;0,002486;0,031716;0,0000
2018-01-01;13:45;274,09;92,64;988,94;4,24;135,11;0,012176;0,003182;0,031699;0,0000
2018-01-01;14:00;274,11;92,65;988,79;4,29;134,41;0,014399;0,004241;0,031686;0,0000
2018-01-01;14:15;274,12;92,66;988,64;4,35;133,72;0,016622;0,005301;0,031674;0,0000
2018-01-01;14:30;274,14;92,67;988,49;4,41;133,06;0,018844;0,006361;0,031661;0,0000
2018-01-01;14:45;274,15;92,75;988,33;4,45;132,71;0,020229;0,008546;0,031669;0,0000
2018-01-01;15:00;274,15;92,91;988,17;4,48;132,66;0,020777;0,011858;0,031697;0,0000
2018-01-01;15:15;274,16;93,06;988,00;4,51;132,62;0,021324;0,015170;0,031726;0,0000
2018-01-01;15:30;274,16;93,21;987,83;4,54;132,58;0,021871;0,018482;0,031754;0,0000
2018-01-01;15:45;274,16;93,38;987,67;4,53;133,18;0,023816;0,025318;0,031873;0,0000
2018-01-01;16:00;274,17;93,58;987,52;4,50;134,44;0,027157;0,035678;0,032084;0,0000
2018-01-01;16:15;274,18;93,78;987,37;4,46;135,72;0,030499;0,046039;0,032294;0,0000
2018-01-01;16:30;274,19;93,98;987,22;4,43;137,02;0,033841;0,056400;0,032504;0,0000
2018-01-01;16:45;274,22;94,13;987,08;4,42;139,16;0,035706;0,063088;0,032807;0,0000
2018-01-01;17:00;274,28;94,24;986,96;4,42;142,13;0,036094;0,066103;0,033201;0,0000
2018-01-01;17:15;274,33;94,33;986,84;4,43;145,08;0,036481;0,069118;0,033596;0,0000
2018-01-01;17:30;274,38;94,43;986,72;4,46;148,00;0,036869;0,072134;0,033991;0,0000
2018-01-01;17:45;274,44;94,58;986,59;4,43;151,60;0,038212;0,069201;0,034310;0,0000
2018-01-01;18:00;274,52;94,77;986,45;4,37;156,01;0,040509;0,060319;0,034553;0,0000
2018-01-01;18:15;274,60;94,95;986,32;4,33;160,52;0,042807;0,051437;0,034796;0,0000
2018-01-01;18:30;274,68;95,13;986,18;4,31;165,10;0,045104;0,042556;0,035039;0,0000
2018-01-01;18:45;274,79;95,31;986,08;4,36;170,18;0,046083;0,035271;0,035146;0,0000
2018-01-01;19:00;274,93;95,48;986,00;4,47;175,58;0,045741;0,029585;0,035118;0,0000
2018-01-01;19:15;275,06;95,64;985,93;4,62;180,67;0,045400;0,023899;0,035090;0,0000
2018-01-01;19:30;275,20;95,78;985,85;4,81;185,40;0,045059;0,018212;0,035061;0,0000
2018-01-01;19:45;275,34;95,89;985,80;4,99;189,75;0,045179;0,013824;0,034916;0,0000
2018-01-01;20:00;275,49;95,96;985,76;5,17;193,77;0,045761;0,010733;0,034655;0,0000
2018-01-01;20:15;275,63;96,02;985,72;5,37;197,51;0,046344;0,007642;0,034394;0,0000
2018-01-01;20:30;275,77;96,06;985,68;5,60;200,97;0,046926;0,004551;0,034132;0,0000
2018-01-01;20:45;275,90;96,05;985,67;5,78;203,03;0,046361;0,002804;0,033820;0,0000
2018-01-01;21:00;276,00;95,98;985,68;5,92;203,88;0,044649;0,002402;0,033456;0,0000
2018-01-01;21:15;276,10;95,91;985,68;6,06;204,69;0,042937;0,001999;0,033092;0,0000
2018-01-01;21:30;276,20;95,83;985,69;6,20;205,46;0,041224;0,001597;0,032729;0,0000
2018-01-01;21:45;276,28;95,77;985,71;6,28;205,01;0,038962;0,001254;0,032338;0,0000
2018-01-01;22:00;276,32;95,73;985,73;6,31;203,37;0,036148;0,000970;0,031922;0,0000
2018-01-01;22:15;276,37;95,69;985,75;6,34;201,75;0,033335;0,000686;0,031505;0,0000
2018-01-01;22:30;276,42;95,65;985,77;6,38;200,14;0,030522;0,000403;0,031088;0,0000
2018-01-01;22:45;276,44;95,62;985,76;6,43;198,55;0,029690;0,000228;0,030673;0,0000
2018-01-01;23:00;276,44;95,60;985,72;6,48;196,98;0,030840;0,000163;0,030259;0,0000
2018-01-01;23:15;276,44;95,58;985,68;6,54;195,45;0,031990;0,000098;0,029845;0,0000
2018-01-01;23:30;276,44;95,55;985,64;6,61;193,94;0,033140;0,000033;0,029431;0,0000
2018-01-01;23:45;276,44;95,51;985,61;6,66;193,31;0,035146;0,000000;0,029015;0,0000
2018-01-01;24:00;276,43;95,44;985,59;6,69;193,55;0,038006;0,000000;0,028596;0,0000
2018-01-02;00:15;276,43;95,37;985,56;6,73;193,79;0,040866;0,000000;0,028177;0,0000
2018-01-02;00:30;276,43;95,30;985,54;6,76;194,02;0,043726;0,000000;0,027758;0,0000
2018-01-02;00:45;276,44;95,23;985,52;6,77;195,00;0,044045;0,000000;0,027374;0,0000
2018-01-02;01:00;276,45;95,15;985,52;6,78;196,73;0,041824;0,000000;0,027027;0,0000
2018-01-02;01:15;276,46;95,08;985,51;6,79;198,45;0,039602;0,000000;0,026679;0,0000
2018-01-02;01:30;276,47;95,00;985,50;6,81;200,17;0,037380;0,000000;0,026331;0,0000
2018-01-02;01:45;276,49;94,95;985,53;6,80;202,07;0,035215;0,000000;0,026007;0,0000
2018-01-02;02:00;276,51;94,92;985,60;6,76;204,18;0,033105;0,000000;0,025706;0,0000
2018-01-02;02:15;276,54;94,90;985,66;6,73;206,32;0,030995;0,000000;0,025404;0,0000
2018-01-02;02:30;276,56;94,87;985,73;6,70;208,47;0,028885;0,000000;0,025103;0,0000
2018-01-02;02:45;276,57;94,88;985,80;6,67;210,42;0,026720;0,000000;0,024823;0,0000
2018-01-02;03:00;276,58;94,91;985,90;6,63;212,17;0,024501;0,000000;0,024564;0,0000
2018-01-02;03:15;276,58;94,95;985,99;6,60;213,95;0,022282;0,000000;0,024305;0,0000
2018-01-02;03:30;276,58;94,98;986,08;6,57;215,75;0,020063;0,000000;0,024046;0,0000
2018-01-02;03:45;276,58;95,00;986,18;6,55;217,45;0,018763;0,000000;0,023799;0,0000
2018-01-02;04:00;276,58;95,00;986,29;6,55;219,07;0,018383;0,000000;0,023565;0,0000
2018-01-02;04:15;276,57;95,00;986,41;6,55;220,68;0,018002;0,000000;0,023331;0,0000
2018-01-02;04:30;276,57;95,00;986,52;6,56;222,29;0,017622;0,000000;0,023097;0,0000
2018-01-02;04:45;276,56;95,02;986,66;6,54;223,37;0,017729;0,000000;0,022876;0,0000
2018-01-02;05:00;276,55;95,07;986,84;6,49;223,92;0,018322;0,000000;0,022667;0,0000
2018-01-02;05:15;276,54;95,11;987,02;6,44;224,48;0,018916;0,000000;0,022458;0,0000
2018-01-02;05:30;276,52;95,15;987,20;6,40;225,05;0,019510;0,000000;0,022250;0,0000
2018-01-02;05:45;276,51;95,15;987,40;6,39;226,12;0,019346;0,000000;0,022050;0,0000
2018-01-02;06:00;276,50;95,11;987,62;6,43;227,67;0,018425;0,000000;0,021860;0,0000
2018-01-02;06:15;276,48;95,07;987,84;6,47;229,19;0,017504;0,000000;0,021669;0,0000
2018-01-02;06:30;276,47;95,03;988,06;6,52;230,70;0,016583;0,000000;0,021478;0,0000
2018-01-02;06:45;276,46;94,99;988,30;6,57;232,09;0,015564;0,000000;0,021290;0,0000
2018-01-02;07:00;276,45;94,97;988,56;6,62;233,36;0,014448;0,000000;0,021103;0,0000
2018-01-02;07:15;276,44;94,94;988,83;6,67;234,62;0,013332;0,000000;0,020917;0,0000
2018-01-02;07:30;276,43;94,91;989,09;6,72;235,86;0,012216;0,000000;0,020731;0,0000
2018-01-02;07:45;276,42;94,86;989,38;6,76;237,00;0,011124;0,000017;0,020539;0,2028
2018-01-02;08:00;276,42;94,78;989,68;6,76;238,05;0,010057;0,000050;0,020343;0,8693
2018-01-02;08:15;276,41;94,71;989,99;6,78;239,11;0,008989;0,000083;0,020146;1,6873
2018-01-02;08:30;276,40;94,63;990,30;6,79;240,15;0,007921;0,000116;0,019950;2,6224
2018-01-02;08:45;276,40;94,54;990,62;6,79;240,88;0,007405;0,000164;0,019760;3,6375
2018-01-02;09:00;276,40;94,42;990,95;6,77;241,29;0,007441;0,000228;0,019579;4,6978
2018-01-02;09:15;276,40;94,31;991,28;6,75;241,71;0,007478;0,000291;0,019397;5,7796
2018-01-02;09:30;276,40;94,19;991,61;6,73;242,12;0,007514;0,000355;0,019215;6,8523
2018-01-02;09:45;276,40;94,10;991,93;6,67;242,06;0,007823;0,000392;0,019032;7,8632
2018-01-02;10:00;276,40;94,02;992,24;6,57;241,50;0,008406;0,000402;0,018848;8,7780
2018-01-02;10:15;276,40;93,95;992,54;6,47;240,92;0,008988;0,000413;0,018664;9,5878
2018-01-02;10:30;276,40;93,88;992,85;6,36;240,32;0,009571;0,000423;0,018480;10,2638
2018-01-02;10:45;276,40;93,87;993,14;6,26;239,28;0,010161;0,000427;0,018320;10,4051
2018-01-02;11:00;276,41;93,94;993,40;6,16;237,78;0,010759;0,000424;0,018185;10,0094
2018-01-02;11:15;276,42;94,01;993,67;6,07;236,23;0,011358;0,000420;0,018050;9,4603
2018-01-02;11:30;276,43;94,08;993,94;5,98;234,63;0,011956;0,000417;0,017915;8,7674
2018-01-02;11:45;276,43;94,19;994,18;5,88;232,82;0,011919;0,000363;0,017456;7,5878
2018-01-02;12:00;276,44;94,35;994,41;5,77;230,79;0,011246;0,000260;0,016674;6,0428
2018-01-02;12:15;276,45;94,51;994,63;5,67;228,67;0,010574;0,000156;0,015891;4,5653
2018-01-02;12:30;276,45;94,68;994,86;5,57;226,49;0,009901;0,000052;0,015109;3,2042
2018-01-02;12:45;276,46;94,81;995,06;5,49;224,39;0,009682;0,000000;0,014642;1,9686
2018-01-02;13:00;276,47;94,92;995,24;5,41;222,40;0,009916;0,000000;0,014491;0,9460
2018-01-02;13:15;276,48;95,03;995,41;5,34;220,35;0,010151;0,000000;0,014340;0,2381
2018-01-02;13:30;276,48;95,14;995,59;5,28;218,25;0,010385;0,000000;0,014189;0,0003
2018-01-02;13:45;276,50;95,22;995,74;5,27;216,46;0,011404;0,000000;0,014085;0,0000
2018-01-02;14:00;276,52;95,26;995,88;5,29;215,03;0,013208;0,000000;0,014029;0,0000
2018-01-02;14:15;276,54;95,30;996,01;5,32;213,60;0,015012;0,000000;0,013972;0,0000
2018-01-02;14:30;276,56;95,35;996,14;5,35;212,19;0,016816;0,000000;0,013915;0,0000
2018-01-02;14:45;276,59;95,35;996,26;5,43;211,42;0,018075;0,000000;0,013855;0,0000
2018-01-02;15:00;276,61;95,31;996,36;5,57;211,26;0,018788;0,000000;0,013790;0,0000
2018-01-02;15:15;276,64;95,27;996,45;5,70;211,12;0,019502;0,000000;0,013725;0,0000
2018-01-02;15:30;276,67;95,23;996,55;5,83;210,98;0,020215;0,000000;0,013661;0,0000
2018-01-02;15:45;276,68;95,21;996,63;5,92;210,82;0,020529;0,000000;0,013574;0,0000
2018-01-02;16:00;276,69;95,20;996,69;5,98;210,64;0,020442;0,000000;0,013464;0,0000
2018-01-02;16:15;276,71;95,20;996,75;6,03;210,47;0,020356;0,000000;0,013354;0,0000
2018-01-02;16:30;276,72;95,20;996,81;6,09;210,30;0,020269;0,000000;0,013245;0,0000
2018-01-02;16:45;276,72;95,20;996,87;6,11;209,90;0,020616;0,000000;0,013128;0,0000
2018-01-02;17:00;276,72;95,20;996,94;6,11;209,28;0,021396;0,000000;0,013003;0,0000
2018-01-02;17:15;276,71;95,19;997,01;6,10;208,66;0,022177;0,000000;0,012878;0,0000
2018-01-02;17:30;276,71;95,19;997,08;6,10;208,03;0,022957;0,000000;0,012753;0,0000
2018-01-02;17:45;276,70;95,16;997,16;6,11;207,33;0,023326;0,000000;0,012633;0,0000
2018-01-02;18:00;276,69;95,09;997,24;6,14;206,57;0,023285;0,000000;0,012519;0,0000
2018-01-02;18:15;276,67;95,02;997,32;6,18;205,82;0,023243;0,000000;0,012405;0,0000
2018-01-02;18:30;276,66;94,95;997,41;6,21;205,07;0,023201;0,000000;0,012291;0,0000
2018-01-02;18:45;276,64;94,83;997,50;6,27;204,73;0,023528;0,000000;0,012173;0,0000
2018-01-02;19:00;276,62;94,66;997,61;6,36;204,79;0,024223;0,000000;0,012052;0,0000
2018-01-02;19:15;276,60;94,49;997,72;6,45;204,84;0,024919;0,000000;0,011931;0,0000
2018-01-02;19:30;276,58;94,32;997,84;6,55;204,89;0,025614;0,000000;0,011809;0,0000
2018-01-02;19:45;276,56;94,21;997,92;6,59;204,83;0,026531;0,000000;0,011686;0,0000
2018-01-02;20:00;276,54;94,16;997,99;6,59;204,64;0,027672;0,000000;0,011562;0,0000
2018-01-02;20:15;276,51;94,11;998,06;6,60;204,45;0,028812;0,000000;0,011437;0,0000
2018-01-02;20:30;276,49;94,06;998,13;6,60;204,27;0,029953;0,000000;0,011313;0,0000
2018-01-02;20:45;276,45;94,07;998,18;6,58;203,66;0,030275;0,000000;0,011200;0,0000
2018-01-02;21:00;276,42;94,16;998,21;6,54;202,62;0,029779;0,000000;0,011100;0,0000
2018-01-02;21:15;276,38;94,25;998,25;6,51;201,57;0,029283;0,000000;0,011000;0,0000
2018-01-02;21:30;276,34;94,33;998,28;6,48;200,50;0,028787;0,000000;0,010899;0,0000
2018-01-02;21:45;276,31;94,40;998,31;6,48;199,56;0,027934;0,000000;0,010800;0,0000
2018-01-02;22:00;276,29;94,46;998,33;6,52;198,74;0,026723;0,000000;0,010701;0,0000
2018-01-02;22:15;276,27;94,52;998,35;6,56;197,93;0,025513;0,000000;0,010603;0,0000
2018-01-02;22:30;276,25;94,58;998,37;6,61;197,13;0,024303;0,000000;0,010505;0,0000
2018-01-02;22:45;276,24;94,62;998,38;6,65;196,50;0,023634;0,000000;0,010401;0,0000
2018-01-02;23:00;276,23;94,63;998,39;6,68;196,03;0,023507;0,000000;0,010292;0,0000
2018-01-02;23:15;276,21;94,64;998,40;6,71;195,56;0,023380;0,000000;0,010182;0,0000
2018-01-02;23:30;276,20;94,65;998,41;6,75;195,10;0,023253;0,000000;0,010073;0,0000
2018-01-02;23:45;276,19;94,66;998,41;6,77;194,71;0,022886;0,000000;0,009960;0,0000
2018-01-02;24:00;276,18;94,66;998,41;6,77;194,38;0,022280;0,000000;0,009844;0,0000
2018-01-03;00:15;276,16;94,66;998,40;6,78;194,05;0,021673;0,000000;0,009728;0,0000
2018-01-03;00:30;276,15;94,66;998,40;6,78;193,72;0,021067;0,000000;0,009611;0,0000
2018-01-03;00:45;276,13;94,62;998,39;6,79;193,50;0,020899;0,000000;0,009492;0,0000
2018-01-03;01:00;276,11;94,56;998,36;6,80;193,39;0,021171;0,000000;0,009368;0,0000
2018-01-03;01:15;276,08;94,49;998,34;6,80;193,28;0,021442;0,000000;0,009245;0,0000
2018-01-03;01:30;276,06;94,42;998,32;6,81;193,17;0,021713;0,000000;0,009122;0,0000
2018-01-03;01:45;276,04;94,37;998,29;6,80;193,09;0,021756;0,000000;0,008996;0,0000
2018-01-03;02:00;276,02;94,34;998,26;6,75;193,03;0,021570;0,000000;0,008868;0,0000
2018-01-03;02:15;276,00;94,31;998,23;6,71;192,97;0,021384;0,000000;0,008740;0,0000
2018-01-03;02:30;275,97;94,28;998,20;6,67;192,91;0,021198;0,000000;0,008612;0,0000
2018-01-03;02:45;275,95;94,26;998,16;6,62;192,73;0,021654;0,000000;0,008486;0,0000
2018-01-03;03:00;275,92;94,25;998,12;6,55;192,42;0,022750;0,000000;0,008364;0,0000
2018-01-03;03:15;275,89;94,25;998,09;6,49;192,11;0,023846;0,000000;0,008242;0,0000
2018-01-03;03:30;275,86;94,24;998,05;6,42;191,80;0,024942;0,000000;0,008119;0,0000
2018-01-03;03:45;275,83;94,24;998,01;6,35;191,66;0,025560;0,000000;0,008146;0,0000
2018-01-03;04:00;275,79;94,26;997,98;6,29;191,70;0,025699;0,000000;0,008323;0,0000
2018-01-03;04:15;275,76;94,27;997,94;6,22;191,74;0,025839;0,000000;0,008499;0,0000
2018-01-03;04:30;275,73;94,28;997,91;6,16;191,79;0,025979;0,000000;0,008675;0,0000
2018-01-03;04:45;275,70;94,27;997,88;6,09;191,97;0,025942;0,000000;0,008820;0,0000
2018-01-03;05:00;275,67;94,24;997,86;6,03;192,28;0,025730;0,000000;0,008931;0,0000
2018-01-03;05:15;275,65;94,21;997,83;5,97;192,61;0,025517;0,000000;0,009043;0,0000
2018-01-03;05:30;275,62;94,18;997,81;5,91;192,94;0,025305;0,000000;0,009155;0,0000
2018-01-03;05:45;275,60;94,14;997,81;5,84;193,10;0,024898;0,000000;0,009155;0,0000
2018-01-03;06:00;275,58;94,10;997,83;5,75;193,08;0,024296;0,000000;0,009045;0,0000
2018-01-03;06:15;275,55;94,06;997,85;5,66;193,05;0,023695;0,000000;0,008935;0,0000
2018-01-03;06:30;275,53;94,01;997,87;5,57;193,03;0,023093;0,000000;0,008825;0,0000
2018-01-03;06:45;275,51;93,97;997,89;5,47;192,70;0,022455;0,000000;0,008709;0,0000
2018-01-03;07:00;275,48;93,94;997,91;5,34;192,04;0,021781;0,000000;0,008586;0,0000
2018-01-03;07:15;275,45;93,90;997,93;5,22;191,35;0,021107;0,000000;0,008463;0,0000
2018-01-03;07:30;275,42;93,86;997,95;5,10;190,63;0,020433;0,000000;0,008341;0,0000
2018-01-03;07:45;275,39;93,81;997,95;5,00;189,83;0,019640;0,000000;0,008211;0,2115
2018-01-03;08:00;275,36;93,76;997,92;4,91;188,96;0,018729;0,000000;0,008074;0,9131
2018-01-03;08:15;275,32;93,70;997,90;4,82;188,06;0,017817;0,000000;0,007937;1,7939
2018-01-03;08:30;275,28;93,65;997,87;4,73;187,12;0,016906;0,000000;0,007800;2,8166
2018-01-03;08:45;275,25;93,59;997,83;4,64;186,16;0,016410;0,000000;0,007720;3,9052
2018-01-03;09:00;275,21;93,52;997,77;4,56;185,18;0,016328;0,000000;0,007695;5,0032
2018-01-03;09:15;275,18;93,45;997,71;4,47;184,15;0,016246;0,000000;0,007671;6,1155
2018-01-03;09:30;275,14;93,38;997,65;4,39;183,09;0,016164;0,000000;0,007646;7,2120
2018-01-03;09:45;275,12;93,30;997,57;4,30;181,73;0,015795;0,000000;0,007657;8,1685
2018-01-03;10:00;275,09;93,21;997,47;4,20;180,04;0,015138;0,000000;0,007702;8,9416
2018-01-03;10:15;275,07;93,12;997,37;4,10;178,27;0,014482;0,000000;0,007747;9,5980
2018-01-03;10:30;275,04;93,03;997,27;4,01;176,42;0,013825;0,000000;0,007793;10,1170
2018-01-03;10:45;275,02;92,93;997,18;3,91;174,27;0,013349;0,000000;0,007879;10,1675
2018-01-03;11:00;274,99;92,83;997,10;3,80;171,80;0,013055;0,000000;0,008007;9,7496
2018-01-03;11:15;274,97;92,73;997,02;3,71;169,20;0,012761;0,000000;0,008136;9,1868
2018-01-03;11:30;274,94;92,63;996,94;3,62;166,46;0,012466;0,000000;0,008264;8,4904
2018-01-03;11:45;274,91;92,56;996,87;3,56;163,74;0,012229;0,000027;0,008353;7,5239
2018-01-03;12:00;274,87;92,52;996,80;3,52;161,08;0,012049;0,000080;0,008405;6,3444
2018-01-03;12:15;274,83;92,48;996,74;3,49;158,37;0,011870;0,000134;0,008456;5,1411
2018-01-03;12:30;274,79;92,45;996,68;3,47;155,61;0,011690;0,000188;0,008507;3,9423
2018-01-03;12:45;274,75;92,43;996,63;3,46;153,06;0,011514;0,000302;0,008543;2,6356
2018-01-03;13:00;274,70;92,44;996,58;3,47;150,75;0,011340;0,000478;0,008564;1,3929
2018-01-03;13:15;274,66;92,45;996,54;3,49;148,45;0,011167;0,000653;0,008585;0,4506
2018-01-03;13:30;274,61;92,46;996,49;3,51;146,18;0,010993;0,000828;0,008605;0,0087
2018-01-03;13:45;274,58;92,45;996,46;3,54;144,20;0,010817;0,000977;0,008623;0,0000
2018-01-03;14:00;274,56;92,42;996,43;3,57;142,52;0,010639;0,001100;0,008637;0,0000
2018-01-03;14:15;274,54;92,39;996,40;3,61;140,87;0,010460;0,001222;0,008652;0,0000
2018-01-03;14:30;274,52;92,35;996,37;3,65;139,26;0,010281;0,001344;0,008666;0,0000
2018-01-03;14:45;274,50;92,34;996,36;3,69;137,89;0,009723;0,001603;0,008682;0,0000
2018-01-03;15:00;274,50;92,36;996,35;3,71;136,72;0,008786;0,001999;0,008698;0,0000
2018-01-03;15:15;274,49;92,38;996,34;3,73;135,58;0,007849;0,002395;0,008715;0,0000
2018-01-03;15:30;274,48;92,40;996,33;3,76;134,44;0,006912;0,002790;0,008731;0,0000
2018-01-03;15:45;274,46;92,44;996,31;3,78;133,41;0,006221;0,002873;0,008747;0,0000
2018-01-03;16:00;274,43;92,50;996,27;3,80;132,48;0,005777;0,002641;0,008763;0,0000
2018-01-03;16:15;274,40;92,56;996,24;3,82;131,56;0,005333;0,002410;0,008779;0,0000
2018-01-03;16:30;274,36;92,62;996,20;3,84;130,64;0,004889;0,002179;0,008796;0,0000
2018-01-03;16:45;274,34;92,66;996,16;3,87;129,90;0,004409;0,002003;0,008810;0,0000
2018-01-03;17:00;274,31;92,68;996,11;3,91;129,34;0,003893;0,001882;0,008823;0,0000
2018-01-03;17:15;274,29;92,70;996,06;3,94;128,79;0,003377;0,001761;0,008836;0,0000
2018-01-03;17:30;274,26;92,72;996,02;3,98;128,25;0,002861;0,001640;0,008849;0,0000
2018-01-03;17:45;274,23;92,75;995,97;4,00;127,80;0,002540;0,001543;0,008861;0,0000
2018-01-03;18:00;274,21;92,78;995,92;4,00;127,43;0,002412;0,001471;0,008873;0,0000
2018-01-03;18:15;274,18;92,81;995,87;4,01;127,07;0,002285;0,001398;0,008884;0,0000
2018-01-03;18:30;274,15;92,84;995,82;4,01;126,70;0,002157;0,001326;0,008896;0,0000
2018-01-03;18:45;274,13;92,87;995,78;4,01;126,58;0,002087;0,001284;0,008908;0,0000
2018-01-03;19:00;274,12;92,90;995,75;4,02;126,69;0,002073;0,001274;0,008920;0,0000
2018-01-03;19:15;274,11;92,94;995,72;4,02;126,81;0,002059;0,001263;0,008932;0,0000
2018-01-03;19:30;274,10;92,97;995,69;4,02;126,92;0,002045;0,001252;0,008945;0,0000
2018-01-03;19:45;274,09;93,03;995,65;4,00;126,86;0,001955;0,001254;0,008957;0,0000
